region,subj,item,rpdur,tgdur,totfixdur,gbck,gdur,rr,rrdur,quan_cond,typic_cond,interf_cond,subj_cond,obj_cond,cond,quants,typic,interf
6,38,10,368,368,1242,2,368,1,874,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,38,21,784,566,566,1,566,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,38,9,664,664,1200,2,664,1,536,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,38,3,220,220,220,2,220,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,38,29,250,250,826,2,250,1,576,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,38,22,860,602,1012,1,336,1,676,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,38,28,192,192,802,2,192,1,610,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,38,30,374,374,788,2,374,1,414,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,38,2,196,196,558,2,196,1,362,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,38,27,852,852,1370,2,852,1,518,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,38,4,728,728,918,2,728,1,190,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,38,25,410,410,1212,2,410,1,802,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,38,1,556,556,1116,2,556,1,560,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,38,18,328,328,360,2,328,1,32,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,38,5,416,416,590,2,416,1,174,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,44,26,0,0,162,0,0,1,162,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,44,30,650,172,172,1,172,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,44,31,178,178,586,2,178,1,408,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,44,5,152,152,908,2,152,1,756,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,44,19,226,226,226,2,226,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,44,1,174,174,578,2,174,1,404,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,44,3,166,166,374,2,166,1,208,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,44,7,174,174,734,2,174,1,560,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,44,32,150,150,370,2,150,1,220,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,44,28,170,170,384,2,170,1,214,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,44,15,244,140,296,1,140,1,156,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,44,23,392,392,590,2,392,1,198,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,44,27,182,182,656,2,182,1,474,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,44,29,0,0,0,0,0,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,44,17,1776,778,778,1,282,1,496,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,44,25,262,262,566,2,262,1,304,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,44,9,582,370,634,1,204,1,430,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,44,8,432,432,632,2,432,1,200,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,44,21,198,198,428,2,198,1,230,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,44,11,192,192,1402,2,192,1,1210,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,44,6,176,176,352,2,176,1,176,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,44,16,496,332,740,1,148,1,592,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,44,20,2220,532,1118,1,106,1,1012,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,44,12,164,164,336,2,164,1,172,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,44,22,172,172,172,2,172,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,44,2,166,166,166,2,166,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,44,18,564,394,584,1,144,1,440,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,44,13,0,0,470,0,0,1,470,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,44,4,272,272,272,2,272,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,44,10,196,196,498,2,196,1,302,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,52,2,254,254,254,2,254,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,52,12,206,206,206,2,206,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,52,16,722,722,1178,2,722,1,456,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,52,28,220,220,220,2,220,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,52,22,0,0,0,0,0,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,52,20,332,332,1112,2,332,1,780,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,52,25,1826,770,1176,1,186,1,990,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,52,8,394,394,580,2,394,1,186,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,52,3,524,524,1204,2,524,1,680,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,52,21,414,414,908,2,414,1,494,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,52,26,210,210,210,2,210,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,52,15,126,126,552,2,126,1,426,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,52,17,162,162,328,2,162,1,166,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,52,6,214,214,214,2,214,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,52,4,302,302,302,2,302,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,52,5,0,0,692,0,0,1,692,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,52,32,346,122,122,1,122,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,52,29,372,372,372,2,372,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,52,7,634,634,634,2,634,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,52,19,340,340,1164,2,340,1,824,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,52,31,314,314,314,2,314,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,52,18,234,234,234,2,234,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,52,11,458,280,280,1,280,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,52,23,858,634,910,1,252,1,658,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,52,27,584,584,584,2,584,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,52,13,266,266,442,2,266,1,176,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,52,9,370,370,530,2,370,1,160,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,52,1,828,828,922,2,828,1,94,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,52,30,222,222,222,2,222,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,52,10,214,214,214,2,214,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,7,5,0,0,162,0,0,1,162,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,7,20,162,162,304,2,162,1,142,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,7,12,268,268,454,2,268,1,186,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,7,21,148,148,148,2,148,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,7,11,220,220,220,2,220,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,7,31,0,0,0,0,0,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,7,32,352,352,352,2,352,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,7,18,140,140,140,2,140,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,7,15,0,0,0,0,0,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,7,1,290,290,520,2,290,1,230,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,7,3,0,0,134,0,0,1,134,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,7,19,170,170,170,2,170,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,7,9,774,550,550,1,142,1,408,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,7,4,152,152,266,2,152,1,114,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,7,13,290,290,290,2,290,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,7,8,0,0,0,0,0,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,7,28,140,140,140,2,140,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,7,10,138,138,138,2,138,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,7,22,274,158,158,1,158,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,7,26,0,0,0,0,0,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,7,25,170,170,170,2,170,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,7,29,458,286,286,1,158,1,128,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,7,2,160,160,160,2,160,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,7,16,322,162,194,1,162,1,32,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,7,6,178,178,178,2,178,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,7,23,0,0,90,0,0,1,90,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,7,17,296,296,296,2,296,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,7,30,462,144,276,1,144,1,132,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,7,27,0,0,0,0,0,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,7,7,314,158,158,1,158,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,15,10,272,272,516,2,272,1,244,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,15,7,604,386,558,1,324,1,234,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,15,9,214,214,214,2,214,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,15,31,0,0,0,0,0,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,15,11,134,134,134,2,134,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,15,3,170,170,594,2,170,1,424,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,15,23,0,0,180,0,0,1,180,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,15,19,170,170,170,2,170,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,15,17,616,328,328,1,166,1,162,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,15,8,0,0,408,0,0,1,408,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,15,1,200,200,200,2,200,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,15,29,322,322,322,2,322,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,15,32,210,210,458,2,210,1,248,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,15,21,238,238,238,2,238,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,15,15,206,206,206,2,206,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,15,26,318,318,318,2,318,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,15,20,218,218,372,2,218,1,154,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,15,27,470,340,340,1,340,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,15,28,334,334,558,2,334,1,224,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,15,25,168,168,168,2,168,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,15,4,212,212,212,2,212,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,15,13,294,294,294,2,294,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,15,30,216,216,422,2,216,1,206,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,15,16,212,212,380,2,212,1,168,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,15,18,202,202,616,2,202,1,414,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,15,2,358,358,574,2,358,1,216,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,15,6,198,198,606,2,198,1,408,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,15,5,342,342,342,2,342,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,15,22,216,216,216,2,216,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,15,12,186,186,186,2,186,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,23,22,876,360,512,1,192,1,320,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,23,2,204,204,330,2,204,1,126,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,23,23,214,214,524,2,214,1,310,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,23,25,250,250,250,2,250,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,23,32,210,210,356,2,210,1,146,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,23,17,206,206,206,2,206,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,23,18,256,256,256,2,256,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,23,11,218,218,218,2,218,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,23,19,176,176,176,2,176,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,23,15,190,190,980,2,190,1,790,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,23,13,994,424,424,1,218,1,206,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,23,30,548,548,748,2,548,1,200,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,23,16,0,0,418,0,0,1,418,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,23,3,438,438,438,2,438,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,23,29,278,278,554,2,278,1,276,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,23,4,258,258,492,2,258,1,234,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,23,12,278,278,278,2,278,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,23,6,154,154,504,2,154,1,350,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,23,10,978,688,688,1,242,1,446,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,23,8,430,156,388,1,156,1,232,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,23,9,484,484,902,2,484,1,418,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,23,21,224,224,224,2,224,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,23,7,508,356,356,1,170,1,186,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,23,27,320,320,320,2,320,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,23,20,186,186,494,2,186,1,308,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,23,26,656,358,358,1,132,1,226,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,23,5,148,148,148,2,148,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,23,1,822,568,824,1,380,1,444,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,23,28,386,386,386,2,386,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,23,31,168,168,168,2,168,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,31,29,574,574,1458,2,574,1,884,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,31,13,412,412,820,2,412,1,408,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,31,26,240,240,432,2,240,1,192,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,31,27,392,392,1126,2,392,1,734,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,31,3,496,496,986,2,496,1,490,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,31,31,372,372,666,2,372,1,294,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,31,18,544,544,1238,2,544,1,694,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,31,30,1244,954,1916,1,490,1,1426,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,31,23,956,956,1430,2,956,1,474,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,31,17,812,674,674,1,336,1,338,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,31,10,492,492,996,2,492,1,504,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,31,32,476,476,934,2,476,1,458,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,31,19,194,194,194,2,194,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,31,15,628,628,628,2,628,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,31,8,1402,1098,1526,1,142,1,1384,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,31,9,214,214,214,2,214,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,31,20,414,414,414,2,414,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,31,2,550,550,916,2,550,1,366,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,31,11,1104,550,550,1,132,1,418,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,31,6,244,244,832,2,244,1,588,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,31,22,1156,882,882,1,390,1,492,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,31,1,480,480,480,2,480,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,31,12,488,488,844,2,488,1,356,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,31,28,600,600,1082,2,600,1,482,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,31,7,1156,946,946,1,150,1,796,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,31,21,466,466,538,2,466,1,72,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,31,16,690,690,774,2,690,1,84,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,31,5,262,262,262,2,262,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,31,4,564,564,564,2,564,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,31,25,804,472,616,1,232,1,384,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,39,3,570,570,570,2,570,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,39,16,236,236,236,2,236,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,39,29,504,142,440,1,142,1,298,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,39,18,236,236,680,2,236,1,444,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,39,12,0,0,278,0,0,1,278,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,39,27,266,266,424,2,266,1,158,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,39,7,512,512,1198,2,512,1,686,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,39,23,0,0,448,0,0,1,448,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,39,2,236,236,450,2,236,1,214,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,39,10,284,284,284,2,284,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,39,22,1270,772,772,1,142,1,630,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,39,28,0,0,1034,0,0,1,1034,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,39,4,410,410,498,2,410,1,88,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,39,21,224,224,224,2,224,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,39,11,218,218,218,2,218,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,39,15,1198,912,912,1,382,1,530,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,39,31,0,0,264,0,0,1,264,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,39,17,0,0,594,0,0,1,594,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,39,13,288,288,288,2,288,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,39,5,154,154,154,2,154,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,39,9,218,218,414,2,218,1,196,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,39,1,336,336,682,2,336,1,346,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,39,26,452,452,452,2,452,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,39,30,0,0,214,0,0,1,214,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,39,6,290,290,290,2,290,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,39,25,354,354,408,2,354,1,54,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,39,19,254,254,254,2,254,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,39,32,264,264,590,2,264,1,326,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,39,8,0,0,420,0,0,1,420,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,39,20,0,0,212,0,0,1,212,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,53,25,166,166,1572,2,166,1,1406,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,53,18,606,606,606,2,606,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,53,11,352,352,352,2,352,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,53,9,186,186,356,2,186,1,170,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,53,1,154,154,410,2,154,1,256,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,53,31,158,158,286,2,158,1,128,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,53,16,0,0,156,0,0,1,156,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,53,27,182,182,332,2,182,1,150,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,53,6,272,272,368,2,272,1,96,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,53,22,336,336,336,2,336,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,53,12,0,0,84,0,0,1,84,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,53,7,0,0,386,0,0,1,386,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,53,4,878,646,1234,1,354,1,880,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,53,26,226,150,774,1,150,1,624,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,53,8,0,0,484,0,0,1,484,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,53,23,0,0,128,0,0,1,128,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,53,13,222,222,386,2,222,1,164,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,53,2,146,146,526,2,146,1,380,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,53,5,256,256,468,2,256,1,212,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,53,32,186,186,186,2,186,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,53,17,172,172,340,2,172,1,168,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,53,3,0,0,196,0,0,1,196,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,53,20,214,214,642,2,214,1,428,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,53,21,0,0,156,0,0,1,156,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,53,10,234,234,380,2,234,1,146,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,53,19,246,246,246,2,246,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,53,30,256,256,256,2,256,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,53,29,0,0,142,0,0,1,142,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,53,15,690,488,566,1,488,1,78,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,53,28,0,0,492,0,0,1,492,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,8,29,622,622,1010,2,622,1,388,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,8,21,0,0,296,0,0,1,296,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,8,2,214,214,214,2,214,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,8,28,158,158,158,2,158,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,8,5,228,228,228,2,228,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,8,30,288,288,288,2,288,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,8,31,382,382,382,2,382,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,8,4,302,302,572,2,302,1,270,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,8,25,1098,508,508,1,246,1,262,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,8,1,206,206,206,2,206,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,8,7,944,566,820,1,470,1,350,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,8,19,568,414,414,1,204,1,210,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,8,12,342,342,342,2,342,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,8,3,104,104,412,2,104,1,308,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,8,13,0,0,0,0,0,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,8,16,186,186,186,2,186,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,8,26,708,572,572,1,336,1,236,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,8,6,234,234,234,2,234,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,8,20,0,0,0,0,0,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
